PASS	ENVC-1	0	live	requirements.toml sha256 BEFORE = 940f3295429e740f43ae982d22a4fe9815ff7990e6737b8d69147d14523bb684
PASS	ENVC-2	0	live	127.0.0.1:19280 owner pid=21056 proc=devoid.exe body={"daemon":"devoid","status":"ok","uptime":4056.3511192,"version":"dev","wireProxy":true}
PASS	ENVC-3	0	live	backend :2053 /health -> 200
PASS	ENVC-BIN	0	live	agent binary measured by this run: shim=/c/Users/Owner/AppData/Local/Temp/claude/C--Users-Owner-Documents-Ceragon/5a8be3d0-f70f-4abf-87ef-459960e86a77/scratchpad/w26/devoid-w26 (sha256 33920d564c29cfe9), execs=$SP/w26/bin/devoid.exe, QA0802_AGENT_BIN override=yes. Unset = the stable Program Files install; a fix built in a worktree is only measured when this says yes
PASS	ENVC-7	0	live	live DeVoid endpoint: agentLive=1, daemon identity="devoid" version=, isolated home=/c/Users/Owner/AppData/Local/Temp/claude/C--Users-Owner-Documents-Ceragon/5a8be3d0-f70f-4abf-87ef-459960e86a77/scratchpad/agent-home
PASS	ENVC-4	0	live	local Postgres migration state: MIGRATIONS on_disk=212 applied_rows=210; COLUMN ai_events.hash_version present=true COLUMN agents.execution_host present=true 
PASS	ENVC-6	0	static	bases measured: INST 47c7dc0 'merge(qa0802): item 20 — machine DACL now actually applies' | BE fc854c3e | FE ab82e67
PASS	C11-1	11	live	AGENT /api/v1/ai-context/findings: clean=200 {"accepted":0} | +2 undeclared top-level keys=200 {"accepted":0} — tolerated and dropped, no 'should not exist'
PASS	C11-2	11	live	CONSOLE /api/v1/ai/security-policy/simulate?siteId=11111111-2222-4333-8444-777777777777: clean=200 | +1 undeclared key=400 {"statusCode":400,"timestamp":"2026-08-06T20:32:25.710Z","path":"/api/v1/ai/security-policy/simulate?siteId=11111111-2222-4333-8444-777777777777","message":["property __devoid_undeclared_probe__ shoul — still strict
PASS	C11-3	11	live	AGENT /api/v1/ai-context/findings with "findings":null -> 200 {"accepted":0} (the DF-20 fleet-wide 400 case, coerced to [])
PASS	C11-4	11	unit	backend pins: Test Suites: 3 passed, 3 total Tests:       154 passed, 154 total  (incl. 'agent routes TOLERATE an unknown field and DROP it (C6 — inverted deliberately)')
PASS	C32-1	32	unit	airuntime+aihooks green; failWarn pins present (7 FailWarn cases, 4 ParsePreToolUseInput cases)
PASS	C32-2	32	unit	composition root: foreign object + {} + empty stdin + whitespace all reach Warned=true, exit 0, zero stdout; reasons observed = empty_object empty_stdin foreign_object whitespace_only 
PASS	C32-3	32	unit	ACCEPTANCE CORRECTED — the acceptance demands stderr 'normalize: airuntime: unknown hook payload dialect' and a pin asserting ErrUnknownDialect. Implemented literally that is a security regression: it collapses 'an object we do not recognise' into 'definitely not a hook payload', so every unseen Claude release becomes a fleet-wide block. The shipped adapter returns ErrIndeterminateDialect (claudecode_test.go names 3 such assertions) and the runner reason is 'indeterminate-shape'. VERIFIED INSTEAD: ai_hook_vscode_native_dialect_test.go drives the exact VS Code envelope through the real composition root and asserts the demanded sentence is ABSENT — ok   github.com/codefense/cli-wrapper/cmd/devoid 0.195s 
